name,provider_series_slug,scoreboard_candidate_url,status
No Frills T20I Series,23772,https://site.api.espn.com/apis/site/v2/sports/cricket/23772/scoreboard,requires-series-validation
Cambodia in Indonesia T20I Series 2025,23683,https://site.api.espn.com/apis/site/v2/sports/cricket/23683/scoreboard,requires-series-validation
United States of America Women in Netherlands T20I Series 2025,23647,https://site.api.espn.com/apis/site/v2/sports/cricket/23647/scoreboard,requires-series-validation
Sri Lanka Emerging Players in West Indies unofficial Test Series 2025,23703,https://site.api.espn.com/apis/site/v2/sports/cricket/23703/scoreboard,requires-series-validation
Slovenia in Serbia T20I Series 2025,23393,https://site.api.espn.com/apis/site/v2/sports/cricket/23393/scoreboard,requires-series-validation
West Indies in England T20I Series 2025,22842,https://site.api.espn.com/apis/site/v2/sports/cricket/22842/scoreboard,requires-series-validation
Women's T20 Pentangular Series (in Japan),23375,https://site.api.espn.com/apis/site/v2/sports/cricket/23375/scoreboard,requires-series-validation
South Africa A in West Indies unofficial Test Series 2025,23642,https://site.api.espn.com/apis/site/v2/sports/cricket/23642/scoreboard,requires-series-validation
West Indies Women in England ODI Series 2025,22843,https://site.api.espn.com/apis/site/v2/sports/cricket/22843/scoreboard,requires-series-validation
T20 Blast Women,23079,https://site.api.espn.com/apis/site/v2/sports/cricket/23079/scoreboard,requires-series-validation
Switzerland in Austria T20I Series 2025,23395,https://site.api.espn.com/apis/site/v2/sports/cricket/23395/scoreboard,requires-series-validation
India A in England unofficial Test Series 2025,23386,https://site.api.espn.com/apis/site/v2/sports/cricket/23386/scoreboard,requires-series-validation
West Indies in England ODI Series 2025,22844,https://site.api.espn.com/apis/site/v2/sports/cricket/22844/scoreboard,requires-series-validation
Vitality Blast Women League 2,23685,https://site.api.espn.com/apis/site/v2/sports/cricket/23685/scoreboard,requires-series-validation
Switzerland Women in Belgium T20I Series 2025,23336,https://site.api.espn.com/apis/site/v2/sports/cricket/23336/scoreboard,requires-series-validation
Bangladesh in Pakistan T20I Series 2025,23338,https://site.api.espn.com/apis/site/v2/sports/cricket/23338/scoreboard,requires-series-validation
Zimbabwe in England Test Match 2025,22039,https://site.api.espn.com/apis/site/v2/sports/cricket/22039/scoreboard,requires-series-validation
West Indies Women in England T20I Series 2025,22846,https://site.api.espn.com/apis/site/v2/sports/cricket/22846/scoreboard,requires-series-validation
West Indies in Ireland ODI Series 2025,23157,https://site.api.espn.com/apis/site/v2/sports/cricket/23157/scoreboard,requires-series-validation
South Africa A in West Indies unofficial ODI Series 2025,23644,https://site.api.espn.com/apis/site/v2/sports/cricket/23644/scoreboard,requires-series-validation
South Africa Emerging Players in Bangladesh unofficial Test Series 2025,23356,https://site.api.espn.com/apis/site/v2/sports/cricket/23356/scoreboard,requires-series-validation
Slovenia in Austria T20I Series 2025,23383,https://site.api.espn.com/apis/site/v2/sports/cricket/23383/scoreboard,requires-series-validation
Bangladesh in United Arab Emirates T20I Series 2025,23352,https://site.api.espn.com/apis/site/v2/sports/cricket/23352/scoreboard,requires-series-validation
Bulgaria Women in Estonia T20I Series 2025,23326,https://site.api.espn.com/apis/site/v2/sports/cricket/23326/scoreboard,requires-series-validation
New Zealand A in Bangladesh unofficial Test Series 2025,23351,https://site.api.espn.com/apis/site/v2/sports/cricket/23351/scoreboard,requires-series-validation
Cook Islands in Japan T20I Series 2025,23319,https://site.api.espn.com/apis/site/v2/sports/cricket/23319/scoreboard,requires-series-validation
South Africa Emerging Players in Bangladesh unofficial ODI Series 2025,23358,https://site.api.espn.com/apis/site/v2/sports/cricket/23358/scoreboard,requires-series-validation
Germany Women in Greece T20I Series 2025,23324,https://site.api.espn.com/apis/site/v2/sports/cricket/23324/scoreboard,requires-series-validation
Japan Twenty20 Tri-Series,23373,https://site.api.espn.com/apis/site/v2/sports/cricket/23373/scoreboard,requires-series-validation
South Africa Emerging Players Women in Bangladesh unofficial T20I Series 2025,23357,https://site.api.espn.com/apis/site/v2/sports/cricket/23357/scoreboard,requires-series-validation
South Africa Emerging Players Women in Bangladesh unofficial ODI Series 2025,23360,https://site.api.espn.com/apis/site/v2/sports/cricket/23360/scoreboard,requires-series-validation
Estonia in Malta T20I Series 2025,23322,https://site.api.espn.com/apis/site/v2/sports/cricket/23322/scoreboard,requires-series-validation
T20 Women's County Cup 2025,23078,https://site.api.espn.com/apis/site/v2/sports/cricket/23078/scoreboard,requires-series-validation
New Zealand A in Bangladesh unofficial ODI Series 2025,23354,https://site.api.espn.com/apis/site/v2/sports/cricket/23354/scoreboard,requires-series-validation
Croatia Women in Malta T20I Series 2025,23328,https://site.api.espn.com/apis/site/v2/sports/cricket/23328/scoreboard,requires-series-validation
Women's T20 Quadrangular Series (in Thailand),23374,https://site.api.espn.com/apis/site/v2/sports/cricket/23374/scoreboard,requires-series-validation
Kuwait Women in Botswana T20I Series 2025,23227,https://site.api.espn.com/apis/site/v2/sports/cricket/23227/scoreboard,requires-series-validation
Cyprus Women in Czech Republic T20I Series 2025,23330,https://site.api.espn.com/apis/site/v2/sports/cricket/23330/scoreboard,requires-series-validation
Bahrain Women in Oman T20I Series 2025,23349,https://site.api.espn.com/apis/site/v2/sports/cricket/23349/scoreboard,requires-series-validation
Zimbabwe Women in United States of America ODI Series 2025,23304,https://site.api.espn.com/apis/site/v2/sports/cricket/23304/scoreboard,requires-series-validation
Afghanistan A v Sri Lanka A unofficial Test Match 2025,23307,https://site.api.espn.com/apis/site/v2/sports/cricket/23307/scoreboard,requires-series-validation
Sri Lanka Women's ODI Tri-Series,23372,https://site.api.espn.com/apis/site/v2/sports/cricket/23372/scoreboard,requires-series-validation
Bangladesh Under-19s in Sri Lanka Youth ODI Series 2025,23236,https://site.api.espn.com/apis/site/v2/sports/cricket/23236/scoreboard,requires-series-validation
Zimbabwe Women in United States of America T20I Series 2025,23305,https://site.api.espn.com/apis/site/v2/sports/cricket/23305/scoreboard,requires-series-validation
Scotland in Zimbabwe unofficial ODI Series 2025,23311,https://site.api.espn.com/apis/site/v2/sports/cricket/23311/scoreboard,requires-series-validation
ECB Women's One-Day Cup,23080,https://site.api.espn.com/apis/site/v2/sports/cricket/23080/scoreboard,requires-series-validation
Zimbabwe in Bangladesh Test Series 2025,23202,https://site.api.espn.com/apis/site/v2/sports/cricket/23202/scoreboard,requires-series-validation
North America T20 Cup,23315,https://site.api.espn.com/apis/site/v2/sports/cricket/23315/scoreboard,requires-series-validation
Women's T20 Quadrangular Series (in Cyprus),23258,https://site.api.espn.com/apis/site/v2/sports/cricket/23258/scoreboard,requires-series-validation
UAE A-Team Tri Series (OD),23291,https://site.api.espn.com/apis/site/v2/sports/cricket/23291/scoreboard,requires-series-validation
England A Women in Australia unofficial Test Match 2025,23243,https://site.api.espn.com/apis/site/v2/sports/cricket/23243/scoreboard,requires-series-validation
Uganda Women in Namibia T20I Series 2025,23282,https://site.api.espn.com/apis/site/v2/sports/cricket/23282/scoreboard,requires-series-validation
Norway Women tour of Portugal 2025,23245,https://site.api.espn.com/apis/site/v2/sports/cricket/23245/scoreboard,requires-series-validation
Norway Women in Portugal T20I Series 2025,23244,https://site.api.espn.com/apis/site/v2/sports/cricket/23244/scoreboard,requires-series-validation
Norway in Portugal T20I Series 2025,23238,https://site.api.espn.com/apis/site/v2/sports/cricket/23238/scoreboard,requires-series-validation
Ireland A tour of United Arab Emirates 2025,23290,https://site.api.espn.com/apis/site/v2/sports/cricket/23290/scoreboard,requires-series-validation
Afghanistan A v Ireland A unofficial Test Match 2025,23289,https://site.api.espn.com/apis/site/v2/sports/cricket/23289/scoreboard,requires-series-validation
ICC Women's World Cup Qualifier Warm-up Matches 2025,23215,https://site.api.espn.com/apis/site/v2/sports/cricket/23215/scoreboard,requires-series-validation
Zimbabwe Regional Games,23285,https://site.api.espn.com/apis/site/v2/sports/cricket/23285/scoreboard,requires-series-validation
Ireland Under-19s in Zimbabwe Youth ODI Series 2025,23280,https://site.api.espn.com/apis/site/v2/sports/cricket/23280/scoreboard,requires-series-validation
Afghanistan Under-19s in Nepal Youth ODI Series 2025,23272,https://site.api.espn.com/apis/site/v2/sports/cricket/23272/scoreboard,requires-series-validation
England A Women in Australia unofficial ODI Series 2025,23246,https://site.api.espn.com/apis/site/v2/sports/cricket/23246/scoreboard,requires-series-validation
Pakistan in New Zealand ODI Series 2024/25,22751,https://site.api.espn.com/apis/site/v2/sports/cricket/22751/scoreboard,requires-series-validation
North v South Women's One-Day Series 2024/25,,,missing-provider-slug-do-not-request
England A Women in Australia unofficial T20I Series 2025,23247,https://site.api.espn.com/apis/site/v2/sports/cricket/23247/scoreboard,requires-series-validation
Australia Women in New Zealand T20I Series 2024/25,22753,https://site.api.espn.com/apis/site/v2/sports/cricket/22753/scoreboard,requires-series-validation
Canada in Namibia T20I Series 2024/25,23207,https://site.api.espn.com/apis/site/v2/sports/cricket/23207/scoreboard,requires-series-validation
Pakistan in New Zealand T20I Series 2024/25,22754,https://site.api.espn.com/apis/site/v2/sports/cricket/22754/scoreboard,requires-series-validation
Sri Lanka Women in New Zealand T20I Series 2024/25,22756,https://site.api.espn.com/apis/site/v2/sports/cricket/22756/scoreboard,requires-series-validation
The Pacific-France Women Championship,23195,https://site.api.espn.com/apis/site/v2/sports/cricket/23195/scoreboard,requires-series-validation
